timestamp,catalogue_cpu_cfs_periods_total,catalogue_cpu_cfs_throttled,catalogue_cpu_usage,catalogue_mem_usage,catalogue_net_rx_byte,catalogue_net_rx_drop,catalogue_net_rx_error,catalogue_net_tx_byte,catalogue_net_tx_drop,catalogue_net_tx_error,compute1_CPU_utilization,compute1_disk_read,compute1_disk_utilization,compute1_disk_write,compute1_load_average,compute1_mem_utilization,compute1_net_rx_drop_eno1,compute1_net_rx_drop_eno2,compute1_net_rx_eno1,compute1_net_rx_eno2,compute1_net_rx_err_eno1,compute1_net_rx_err_eno2,compute1_net_tx_drop_eno1,compute1_net_tx_drop_eno2,compute1_net_tx_eno1,compute1_net_tx_eno2,compute1_net_tx_err_eno1,compute1_net_tx_err_eno2,compute1_temp_cel,compute2_CPU_utilization,compute2_disk_read,compute2_disk_utilization,compute2_disk_write,compute2_load_average,compute2_mem_utilization,compute2_net_rx_drop_eno1,compute2_net_rx_drop_eno2,compute2_net_rx_eno1,compute2_net_rx_eno2,compute2_net_rx_err_eno1,compute2_net_rx_err_eno2,compute2_net_tx_drop_eno1,compute2_net_tx_drop_eno2,compute2_net_tx_eno1,compute2_net_tx_eno2,compute2_net_tx_err_eno1,compute2_net_tx_err_eno2,compute2_temp_cel,front-end_cpu_cfs_periods_total,front-end_cpu_cfs_throttled,front-end_cpu_usage,front-end_mem_usage,front-end_net_rx_byte,front-end_net_rx_drop,front-end_net_rx_error,front-end_net_tx_byte,front-end_net_tx_drop,front-end_net_tx_error,incoming_success_rate,label,latency,orders_cpu_cfs_periods_total,orders_cpu_cfs_throttled,orders_cpu_usage,orders_mem_usage,orders_net_rx_byte,orders_net_rx_drop,orders_net_rx_error,orders_net_tx_byte,orders_net_tx_drop,orders_net_tx_error,payment_cpu_cfs_periods_total,payment_cpu_cfs_throttled,payment_cpu_usage,payment_mem_usage,payment_net_rx_byte,payment_net_rx_drop,payment_net_rx_error,payment_net_tx_byte,payment_net_tx_drop,payment_net_tx_error,queue-master_cpu_cfs_periods_total,queue-master_cpu_cfs_throttled,queue-master_cpu_usage,queue-master_mem_usage,queue-master_net_rx_byte,queue-master_net_rx_drop,queue-master_net_rx_error,queue-master_net_tx_byte,queue-master_net_tx_drop,queue-master_net_tx_error,request_per_second,shipping_cpu_cfs_periods_total,shipping_cpu_cfs_throttled,shipping_cpu_usage,shipping_mem_usage,shipping_net_rx_byte,shipping_net_rx_drop,shipping_net_rx_error,shipping_net_tx_byte,shipping_net_tx_drop,shipping_net_tx_error,vm_1_CPU_utilization,vm_1_disk_read,vm_1_disk_utilization,vm_1_disk_write,vm_1_load_average,vm_1_mem_utilization,vm_1_net_rx,vm_1_net_rx_drop,vm_1_net_rx_err,vm_1_net_tx,vm_1_net_tx_drop,vm_1_net_tx_err,vm_2_CPU_utilization,vm_2_disk_read,vm_2_disk_utilaization,vm_2_disk_write,vm_2_load_average,vm_2_mem_utilization,vm_2_net_rx,vm_2_net_rx_drop,vm_2_net_rx_err,vm_2_net_tx,vm_2_net_tx_drop,vm_2_net_tx_err,vm_3_CPU_utilization,vm_3_disk_read,vm_3_disk_utilaization,vm_3_disk_write,vm_3_load_average,vm_3_mem_utilization,vm_3_net_rx,vm_3_net_rx_drop,vm_3_net_rx_err,vm_3_net_tx,vm_3_net_tx_drop,vm_3_net_tx_err
12:14:03 12/02/22 KST,1.8996,0.9097,12.9947,0,1.3439,0,0,135.2211,0,0,6.3833,0,2.9882,403.0222,8.05,14.4589,0,0,2.056,580.3386,0,0,0,0,5.4023,389.0068,0,0,39.619,13.615,0,8.114,6657.7778,12.6125,25.9916,0,0,1.6016,40.8739,0,0,0,0,5.1753,498.4521,0,0,44.0714,9.8151,7.1734,87.6163,0.1849,8.2021,0,0,384.7246,0,0,1,0,0.8814,7.6655,0,2.0161,0,1.018,0,0,85.1553,0,0,1.9445,0.6231,10.5661,0,1.096,0,0,89.9811,0,0,8.5531,0,3.0515,0,4.0038,0,0,130.0383,0,0,50,8.2169,1.0513,13.5377,0.0001,0.8998,0,0,81.6466,0,0,7.4051,0,5.8815,243.1273,5.3672,7.6941,0.5328,0,0,13.9648,0,0,39.122,0,7.8016,6613.9636,44.8333,9.7581,0.7964,0,0,10.5332,0,0,4.926,0,12.6711,0,0.8438,3.4943,1.0242,0,0,14.6934,0,0
12:14:15 12/02/22 KST,1.5582,0.5876,9.2296,0,1.3539,0,0,143.2101,0,0,6.2494,0,2.9882,283.4667,8.0625,14.472,0,0,1.1351,587.5764,0,0,0,0,4.855,401.4529,0,0,40,13.615,0,8.114,6657.7778,12.6125,25.9916,0,0,1.6016,40.8739,0,0,0,0,5.1753,498.4521,0,0,44.0714,9.8677,8.6139,92.7047,0.2148,11.8068,0,0,524.4287,0,0,1,0,0.9,7.7422,0,2.0372,0,0.9887,0,0,85.0264,0,0,2.6721,1.1618,17.7094,0,7.4607,0,0,109.0836,0,0,8.5219,0,2.9774,0,2.607,0,0,84.1535,0,0,45,8.1284,1.1412,14.2867,0.0001,0.9596,0,0,90.8246,0,0,7.0395,0,5.8824,256.9527,5.2891,7.7205,0.5328,0,0,13.6153,0,0,38.7477,0,7.8017,3360.7273,44.0417,9.8283,0.7964,0,0,10.5312,0,0,5.6984,0,12.6711,0,0.8672,3.4876,1.0242,0,0,14.6915,0,0
12:14:28 12/02/22 KST,1.8844,0.6889,10.7891,0,1.301,0,0,132.0106,0,0,6.2494,0,2.9882,283.4667,8.0625,14.472,0,0,1.1351,587.5764,0,0,0,0,4.855,401.4529,0,0,40,13.6,0,8.114,6544.4444,12.4875,26.0088,0,0,1.887,41.6137,0,0,0,0,5.308,505.163,0,0,43.8571,9.8968,8.5493,91.8449,0.2196,11.5007,0,0,515.2824,0,0,1,0,0.6886,6.7353,0,1.751,0,1.0368,0,0,84.126,0,0,2.0271,0.8811,13.4272,0,8.0085,0,0,97.6718,0,0,8.636,0,3.1423,0,4.0556,0,0,130.4868,0,0,56.812,6.5016,0,2.5907,0,0.9266,0,0,83.9154,0,0,7.3162,0,5.8836,205.4618,5.2969,7.6801,0.5328,0,0,13.9657,0,0,43.1499,0,7.8018,3431.58,43.75,9.8277,0.7476,0,0,9.8978,0,0,1.7815,0,12.6711,0,0.8281,3.4921,1.0256,0,0,14.6928,0,0
12:14:40 12/02/22 KST,1.946,0.7533,11.5485,0,1.297,0,0,129.6756,0,0,6.4122,0,2.9882,421.2444,8.1,14.4658,0,0,1.7838,593.0334,0,0,0,0,5.014,390.2818,0,0,39.5714,13.5153,0,8.114,6604.8889,12.45,25.9464,0,0,1.8453,42.2622,0,0,0,0,5.3651,511.3972,0,0,44.5952,8.0416,6.8951,73.5051,0.0404,11.6116,0,0,529.3962,0,0,1,0,0.2969,8.0128,0,2.0142,0,0.8323,0,0,69.637,0,0,2.5944,1.2717,18.8492,0.0004,8.2173,0,0,110.2003,0,0,8.5612,0.1469,4.9862,0,4.2353,0,0,136.6806,0,0,54.811,6.0223,0,2.3966,0,0.9256,0,0,87.5304,0,0,6.7391,0,5.8847,248.5091,5.1719,7.684,0.5328,0,0,13.966,0,0,40.0933,0,7.802,3331.691,42.625,9.8448,0.7964,0,0,10.5281,0,0,2.0625,0,12.6711,0,0.7891,3.4838,0.9743,0,0,14.3177,0,0
12:14:51 12/02/22 KST,2.0265,0.8146,12.7827,0,1.3119,0,0,126.2628,0,0,6.3675,0,2.9882,294.5778,8.025,14.4986,0,0,1.7509,594.8715,0,0,0,0,5.0582,394.0531,0,0,39.5952,13.3861,0,8.114,135.8222,12.9,25.9605,0,0,0.7247,41.7167,0,0,0,0,4.9365,508.4298,0,0,43.7143,9.9168,8.1903,90.3748,0.0356,11.8689,0,0,530.5929,0,0,1,0,0.4471,8.2625,0,2.1393,0,1.0655,0,0,80.3594,0,0,2.3008,0.9899,15.1841,0.0005,1.038,0,0,85.7992,0,0,8.4499,0.1621,5.2308,0,4.2688,0,0,136.7627,0,0,55.778,6.6345,0,2.6216,0,0.7817,0,0,68.6526,0,0,9.8337,0,5.8857,196.371,5.0625,7.6707,0.5141,0,0,13.4727,0,0,41.5639,0,7.8021,1382.4341,41.875,9.8493,0.7818,0,0,10.3784,0,0,1.4273,0,12.6711,0,0.7656,3.4785,0.9922,0,0,14.6844,0,0
12:15:03 12/02/22 KST,1.8889,0.7132,11.5966,0,1.3546,0,0,135.1938,0,0,6.4278,0,2.9882,424.6222,8.2625,14.5035,0,0,2.0782,587.1797,0,0,0,0,5.4008,402.0868,0,0,39.6905,13.4294,0,8.114,212.9778,13.3625,25.9937,0,0,1.7979,41.5762,0,0,0,0,5.3138,505.1217,0,0,43.5714,9.9177,8.1857,91.4045,0.2299,10.6586,0,0,468.8686,0,0,1,0,0.3039,8.2841,0,2.0377,0,1.0567,0,0,85.699,0,0,1.8608,0.8004,12.2742,0.0004,1.2504,0,0,101.2069,0,0,8.4316,0.1716,5.3965,0,4.129,0,0,132.8496,0,0,57.2,8.0587,0.0224,3.3212,0,0.7029,0,0,61.7093,0,0,10.3292,0,5.8869,252.4415,5.0312,7.6765,0.5163,0,0,13.5263,0,0,41.6004,0,7.8023,76.8062,41.0417,9.8374,0.7636,0,0,10.1283,0,0,4.9868,0,12.6711,0,0.7656,3.4778,0.963,0,0,14.2655,0,0
12:15:15 12/02/22 KST,2.2524,1.1151,14.8195,0,1.3385,0,0,133.7147,0,0,6.34,0,2.9882,295.5556,8.05,14.418,0,0,1.0428,580.3185,0,0,0,0,4.8266,399.1903,0,0,39.5,13.4294,0,8.114,212.9778,13.3625,25.9937,0,0,1.7979,41.5762,0,0,0,0,5.3138,505.1217,0,0,43.5714,9.9284,8.1089,90.741,0.2085,12.0753,0,0,531.7235,0,0,1,0,1.4818,5,0,1.2628,0,1.0563,0,0,84.3415,0,0,2.3326,0.9103,14.3624,0.0001,1.0679,0,0,89.8416,0,0,8.5567,0,3.3112,0,4.1427,0,0,133.3931,0,0,45.8,7.8805,0.023,3.1944,0,0.8182,0,0,79.9626,0,0,17.2601,0,5.8876,243.0944,5.0859,7.7145,0.4758,0,0,12.4597,0,0,39.4985,0,7.8024,78.2545,41.375,9.8402,0.8058,0,0,10.7385,0,0,4.4068,0,12.6711,0,0.7266,3.4819,0.9614,0,0,14.2378,0,0
12:15:26 12/02/22 KST,1.525,0.825,9.7265,0,1.2991,0,0,130.3683,0,0,6.34,0,2.9882,295.5556,8.05,14.418,0,0,1.0428,580.3185,0,0,0,0,4.8266,399.1903,0,0,39.5,38.1507,0,8.114,133.7318,13.3625,25.9937,0,0,1.7745,28.4015,0,0,0,0,3.9536,345.0224,0,0,43.5714,9.9427,8.3531,91.3119,0.321,12.0081,0,0,519.8763,0,0,1,0,0.4785,6.9401,0.0838,2.9214,0,0.8714,0,0,76.4117,0,0,3.1173,1.6978,23.5913,0.0001,1.2294,0,0,100.5656,0,0,7.3634,0,2.848,0,3.5466,0,0,114.1675,0,0,53.616,7.8206,0.1879,4.8848,0,0.9193,0,0,83.3396,0,0,10.3813,0,5.8889,142.2422,5.2422,7.692,0.5147,0,0,13.1559,0,0,40.3448,0,7.8041,144.2504,40.875,9.8465,0.7709,0,0,10.2059,0,0,1.5982,0,12.6711,0,0.7188,3.4873,0.9913,0,0,14.6808,0,0
12:15:38 12/02/22 KST,2.3252,1.2604,16.1553,0,1.0357,0,0,106.1001,0,0,6.5078,0,2.9882,422.6667,7.875,14.4422,0,0,1.6471,582.0809,0,0,0,0,4.9466,398.6704,0,0,39.4286,54.9165,0,54.9165,147.6028,54.9165,54.9165,0,0,2.2998,20.1696,0,0,0,0,3.2901,244.2868,0,0,0,9.9277,8.216,90.9981,0.2077,11.8674,0,0,527.5291,0,0,1,0,0.1926,8.2353,0.0975,3.4629,0,0.9681,0,0,85.6236,0,0,2.5294,1.3772,19.1302,0.0001,1.3124,0,0,113.9105,0,0,8.5705,0,3.2949,0,3.588,0,0,116.6726,0,0,57,4.675,0.175,3.7075,0,0.9045,0,0,86.125,0,0,10.3655,0,5.89,257.1264,5.5938,7.7077,0.5216,0,0,13.5068,0,0,40.2812,0,7.8044,137.6727,40.0417,9.8464,0.7933,0,0,10.5033,0,0,4.1639,0,12.6711,0,0.7188,3.4859,0.9693,0,0,14.2507,0,0
12:15:50 12/02/22 KST,2.5109,1.4221,17.939,0,1.3148,0,0,132.6007,0,0,6.6183,0,2.9882,293.8667,7.8125,14.445,0,0,1.6896,581.8956,0,0,0,0,5.0189,398.3037,0,0,39.5238,13.2914,0,8.114,251.5556,12.8125,25.9897,0,0,0.8785,44.1089,0,0,0,0,3.4493,497.9635,0,0,43.2143,9.9181,7.7379,89.3925,0.005,11.8036,0,0,527.1035,0,0,1,0,0.3177,8.1412,0.1003,3.6053,0,0.7579,0,0,64.2221,0,0,2.9655,1.6475,22.6529,0,1.2091,0,0,96.9158,0,0,8.523,0.1308,4.9691,0,4.2752,0,0,139.7861,0,0,54.462,7.9227,0.1622,4.927,0,0.8656,0,0,77.2717,0,0,7.8321,0,5.8912,205.6582,5.6719,7.6728,0.5385,0,0,13.9368,0,0,38.5458,0,7.8044,128.1455,39.1667,9.6968,0.794,0,0,10.5026,0,0,4.6408,0,12.6711,0,0.8203,3.4777,0.9688,0,0,14.2458,0,0
12:16:01 12/02/22 KST,2.2413,1.1494,16.4696,0,1.2942,0,0,131.4434,0,0,6.4064,0,2.9882,422.2222,7.825,14.4601,0,0,2.0256,580.8084,0,0,0,0,5.3504,400.2364,0,0,39.0714,13.2914,0,8.114,251.5556,12.8125,25.9897,0,0,0.8785,44.1089,0,0,0,0,3.4493,497.9635,0,0,43.2143,9.9229,7.3026,87.9659,0.2228,12.0428,0,0,542.6277,0,0,1,0,0.2015,8.1068,0.0295,2.6797,0,1.0253,0,0,91.6794,0,0,2.4841,0.9243,14.4912,0,1.0304,0,0,82.5596,0,0,6.5997,0.1584,4.5995,0,4.0027,0,0,129.9211,0,0,47.8,8.1365,0.1539,4.8739,0,0.9526,0,0,91.0448,0,0,9.9829,0,5.8921,191.4768,5.5703,7.6714,0.5151,0,0,13.1745,0,0,39.6066,0,7.8045,138.201,38.5417,9.6973,0.7742,0,0,10.2166,0,0,1.9337,0,12.6711,0,0.8438,3.4735,0.9984,0,0,14.6847,0,0
12:16:13 12/02/22 KST,2.0595,0.8367,12.7315,0,1.2942,0,0,131.4434,0,0,6.4064,0,2.9882,422.2222,7.825,14.4601,0,0,2.0256,580.8084,0,0,0,0,5.3504,400.2364,0,0,39.0714,65.3563,0,65.3563,23.2,65.3563,65.3563,0,0,0.4098,20.3698,0,0,0,0,2.4134,210.6667,0,0,0,8.454,5.8721,73.6058,0.3043,8.7069,0,0,389.5114,0,0,1,0,0.4326,7.8076,0.0263,2.5157,0,0.7532,0,0,63.8157,0,0,1.9926,0.7413,11.6188,0,1.2741,0,0,106.2308,0,0,8.5251,0.902,11.8118,0,4.0704,0,0,131.3692,0,0,43.4,7.9793,0,3.2705,0,0.9474,0,0,89.7747,0,0,10.0479,0,5.8933,261.03,5.5625,7.6915,0.5246,0,0,13.9954,0,0,39.2554,0,7.8047,138.4423,37.5417,9.6945,0.7647,0,0,10.1001,0,0,4.6897,0,12.6711,0,0.8906,3.4767,0.9679,0,0,14.2341,0,0
12:16:25 12/02/22 KST,1.9498,0.8061,12.4092,0,1.3074,0,0,132.7696,0,0,6.1786,0,2.9882,302.2222,7.925,14.4612,0,0,1.1119,577.9054,0,0,0,0,4.8152,379.3539,0,0,39.3571,65.817,0,65.817,22.8814,65.817,65.817,0,0,0.4042,20.0792,0,0,0,0,2.3799,207.6402,0,0,0,9.9285,7.0059,87.1396,0.2209,11.2186,0,0,508.7354,0,0,1,0,0.488,7.6862,0.0194,2.3362,0,1.1207,0,0,91.23,0,0,2.6286,1.0633,16.0071,0,1.2517,0,0,104.148,0,0,8.3473,0.7616,9.7294,0,3.9901,0,0,127.29,0,0,40.8,7.6923,0,3.2244,0,0.9434,0,0,85.9163,0,0,7.3119,0,5.8944,162.5818,5.5156,7.6889,0.5328,0,0,13.9675,0,0,36.0364,0,7.8047,71.1273,37.9583,9.6995,0.7819,0,0,10.2372,0,0,5.0564,0,12.6711,0,0.8984,3.4745,0.9704,0,0,14.2693,0,0
12:44:27 12/02/22 KST,2.1824,0.9783,14.594,0,1.3051,0,0,131.4239,0,0,6.4067,0,2.989,429.3333,6.5625,19.26,0,0,2.1285,564.9651,0,0,0,0,5.3184,219.9845,0,0,38.7143,12.2503,0,8.1143,184.3556,15.5875,25.9662,0,0,1.0694,43.0607,0,0,0,0,4.8285,498.2245,0,0,42.0238,8.2291,2.9468,54.291,0.3141,5.9851,0,0,371.1003,0,0,1,0,0.5071,8.0169,0.171,4.224,0,1.0391,0,0,84.2441,0,0,2.7621,1.2225,18.0103,0,1.2804,0,0,109.6738,0,0,8.3094,0,3.2655,0,3.7221,0,0,121.6145,0,0,31,6.9505,0.1565,4.3093,0,0.8087,0,0,76.4657,0,0,10.6116,0,6.0692,254.0952,10,7.3898,0.5234,0,0,13.5536,0,0,35.2175,0,7.8042,93.3464,19.5,9.6923,0.7731,0,0,10.2125,0,0,1.8905,0,12.6711,0,1.9609,3.4816,0.9954,0,0,14.6914,0,0
12:44:38 12/02/22 KST,2.2071,0.9596,14.5172,0,0.9301,0,0,95.6701,0,0,6.8456,0,2.989,294.5778,6.4,19.1978,0,0,2.1717,568.628,0,0,0,0,5.4426,212.6242,0,0,39.5476,12.4333,0,8.1143,253.7778,16.3375,25.9841,0,0,1.7912,43.049,0,0,0,0,5.491,497.4753,0,0,42.1667,8.62,3.1151,56.8854,0.1586,4.1824,0,0,259.0157,0,0,1,0,0.1075,8.0939,0.1733,4.0668,0,1.1103,0,0,90.2403,0,0,2.075,1.05,14.1415,0,1.091,0,0,93.8988,0,0,8.3176,0,2.9617,0,4.183,0,0,134.6019,0,0,28.2,7.7394,0.14,4.4943,0,0.903,0,0,82.4686,0,0,11.0515,0,6.0703,257.3349,10.125,7.5147,0.5211,0,0,13.4889,0,0,35.2723,0,7.8043,98.3273,23.2917,9.6981,0.7936,0,0,10.4862,0,0,5.1898,0,12.6711,0,1.9609,3.4789,0.9698,0,0,14.2685,0,0
12:44:50 12/02/22 KST,2.1603,0.9385,13.9865,0,1.2861,0,0,128.8166,0,0,6.8778,0,2.989,253.8667,6.25,19.2196,0,0,0.9399,570.4374,0,0,0,0,4.7408,229.7185,0,0,39.0952,12.3439,0,8.1143,197.5111,16.6625,25.9762,0,0,1.6898,42.8947,0,0,0,0,5.4637,499.0968,0,0,41.6905,9.0858,3.105,61.6611,0.0068,5.6719,0,0,344.6669,0,0,1,0,0.0907,6.7016,0.1554,3.4388,0,0.8575,0,0,67.2996,0,0,2.8351,1.482,20.6166,0,1.2271,0,0,97.5054,0,0,8.4254,0,3.0602,0,4.0608,0,0,131.4587,0,0,27.2,7.7343,0.1262,4.4327,0,0.9193,0,0,80.7041,0,0,8.0866,0,6.0714,246.8509,10.25,7.5271,0.54,0,0,13.9818,0,0,35.1307,0,7.8054,97.0182,25.2917,9.6966,0.7936,0,0,10.4872,0,0,4.9113,0,12.6711,0,1.9531,3.4824,0.9747,0,0,14.3214,0,0
12:45:03 12/02/22 KST,2.227,0.9872,14.4689,0,1.3515,0,0,138.707,0,0,7.0203,0,2.989,292.0889,6.3125,19.2606,0,0,1.5603,572.4227,0,0,0,0,4.9021,228.1156,0,0,38.5714,12.4878,0,8.1143,255.6444,16.55,26.0163,0,0,1.9862,39.6449,0,0,0,0,5.5151,500.2857,0,0,42.2381,7.8877,2.2286,51.2541,0.1713,6.5991,0,0,389.9991,0,0,1,0,0.0943,6.4856,0.1503,3.3237,0,1.2827,0,0,91.074,0,0,2.7074,1.2306,17.7069,0,1.2491,0,0,103.6674,0,0,8.3839,0,2.9532,0,3.2528,0,0,104.5128,0,0,26.6,7.5626,0.1595,4.6608,0,0.9382,0,0,83.3238,0,0,7.456,0,6.0725,251.8346,10.0547,7.6645,0.52,0,0,13.2905,0,0,39.2734,0,7.8055,100.8323,25.0417,9.6959,0.7532,0,0,10.0447,0,0,1.3187,0,12.6711,0,2.0859,3.4798,1.0092,0,0,14.7983,0,0
12:45:14 12/02/22 KST,2.2834,1.0884,15.4995,0,1.3128,0,0,134.5686,0,0,6.9769,0,2.989,265.2444,6.3875,19.1945,0,0,1.501,574.5192,0,0,0,0,4.7601,246.996,0,0,38.9524,12.4878,0,8.1143,255.6444,16.55,26.0163,0,0,1.9862,39.6449,0,0,0,0,5.5151,500.2857,0,0,42.2381,7.3755,2.0829,47.8775,0.1599,7.1031,0,0,407.0794,0,0,1,0,0.4756,8.3164,0,2.2435,0,1.1345,0,0,87.3056,0,0,2.7488,1.1811,18.3095,0,1.2705,0,0,104.1578,0,0,8.3434,0,2.9025,0,3.2463,0,0,104.8093,0,0,28,7.3847,0,3.1408,0,0.7473,0,0,69.3412,0,0,17.5541,0,6.0732,150.0351,9.8906,7.6491,0.4805,0,0,12.5195,0,0,35.183,0,7.8056,92.6545,24.3333,9.697,0.7936,0,0,10.4783,0,0,2.0961,0,12.6711,0,2.1406,3.4824,0.9787,0,0,14.5117,0,0
12:45:26 12/02/22 KST,2.4395,1.1556,15.6335,0,1.3422,0,0,141.8528,0,0,6.9769,0,2.989,265.2444,6.3875,19.1945,0,0,1.501,574.5192,0,0,0,0,4.7601,246.996,0,0,38.9524,12.1808,0,8.1143,179.0222,16.3125,26.01,0,0,1.0369,39.3038,0,0,0,0,4.6876,497.364,0,0,42.0238,9.469,4.0035,68.0997,0.1722,7.9414,0,0,425.5451,0,0,1,0,0.675,8.3901,0.7568,10.0853,0,1.1266,0,0,89.3375,0,0,2.4444,1.0696,15.6707,0,1.3085,0,0,112.5606,0,0,6.7805,0,2.3439,0,3.4369,0,0,110.9076,0,0,52.4,7.9176,0.1474,4.8146,0,0.961,0,0,87.1758,0,0,11.4212,0,6.0745,238.0017,9.5312,7.6611,0.5139,0,0,13.0615,0,0,35.4872,0,7.8057,98.4724,23.9583,9.7052,0.7736,0,0,10.211,0,0,1.8072,0,12.6711,0,2.1172,3.4806,1.0013,0,0,14.8944,0,0
12:45:38 12/02/22 KST,2.63,1.0786,14.3551,0,1.1018,0,0,110.4956,0,0,7.2464,0,2.989,440.8889,6.4,19.2215,0,0,1.8663,576.4905,0,0,0,0,5.2759,291.4313,0,0,38.8095,12.4861,0,8.1143,191.6444,16.1625,26.0601,0,0,1.3012,39.9513,0,0,0,0,4.8525,499.2721,0,0,42.5,9.5368,5.4123,76.7036,0.1616,9.3584,0,0,471.4934,0,0,1,0,0.29,8.1452,0.7405,10.427,0,1.0601,0,0,92.3661,0,0,2.3506,1.0281,15.0559,0,1.2678,0,0,105.6985,0,0,8.6281,0,3.2466,0,4.1692,0,0,134.9358,0,0,42.4,6.6141,0.1874,4.687,0,0.9363,0,0,86.545,0,0,10.9789,0,6.0757,255.8644,9.3047,7.7232,0.5128,0,0,13.0342,0,0,40.0386,0,7.8058,102.5526,23.5,9.6983,0.7331,0,0,9.6719,0,0,4.7354,0,12.6711,0,2.1641,3.4832,0.9617,0,0,14.3556,0,0
12:45:50 12/02/22 KST,2.3373,1.0787,14.9521,0,0.9551,0,0,95.7291,0,0,7.4381,0,2.989,257.0667,6.125,19.2213,0,0,0.7355,565.0123,0,0,0,0,4.6072,318.8681,0,0,39.3095,12.6461,0,8.1143,126.0444,15.8,25.989,0,0,1.7363,39.9447,0,0,0,0,5.502,499.2318,0,0,42.0714,7.8728,5.5364,68.8392,0.0144,7.8394,0,0,394.8783,0,0,1,0,0.0936,6.4637,1.0098,12.9926,0,1.016,0,0,84.9932,0,0,2.8081,1.3687,19.5421,0,1.0132,0,0,81.0577,0,0,8.4323,0.1331,5.0122,0,3.559,0,0,116.0768,0,0,38.4,8.283,0.5693,10.4694,0.0007,0.9381,0,0,85.416,0,0,8.5374,0,6.0768,201.1636,9.1562,7.7415,0.5302,0,0,13.479,0,0,36.2742,0,7.806,45.9636,27.9167,9.698,0.7936,0,0,10.4871,0,0,4.0526,0,12.6711,0,2.2031,3.4807,0.9614,0,0,14.3767,0,0
12:46:02 12/02/22 KST,2.3273,1.0319,14.6691,0,1.0845,0,0,105.5571,0,0,7.1858,0,2.989,438.8444,5.9625,19.2686,0,0,1.8585,579.519,0,0,0,0,5.2279,330.943,0,0,39,12.6461,0,8.1143,126.0444,15.8,25.989,0,0,1.7363,39.9447,0,0,0,0,5.502,499.2318,0,0,42.0714,9.8353,5.2259,82.1916,0.2455,9.4057,0,0,463.8888,0,0,1,0,0.0941,7.9293,0.7401,10.4183,0,1.1225,0,0,87.1646,0,0,2.3226,0.9893,14.7545,0,1.2528,0,0,100.9084,0,0,8.4734,0.1389,5.2769,0,4.1441,0,0,134.3397,0,0,38,8.5552,2.1037,23.922,1.6704,0.9399,0,0,90.2776,0,0,10.9455,0,6.0777,238.7746,8.9688,7.7384,0.5133,0,0,13.0453,0,0,37.3176,0,7.8061,60.633,31.3333,9.6906,0.7727,0,0,10.2124,0,0,6.1178,0,12.6711,0,2.1875,3.4803,0.9488,0,0,14.185,0,0
12:46:14 12/02/22 KST,2.2892,1.2133,15.829,0,1.3018,0,0,129.2465,0,0,7.3492,0,2.989,279.5556,5.9375,19.1905,0,0,1.6224,576.7914,0,0,0,0,4.8109,319.3881,0,0,39.119,12.6211,2.8444,8.1143,187.4667,15.5375,25.9161,0,0,2.0575,40.4381,0,0,0,0,5.5555,497.102,0,0,42.3571,9.7493,4.1135,75.7929,0.2592,9.3484,0,0,487.0526,0,0,1,0,2.3742,7.8511,0.082,3.8384,0,1.0889,0,0,86.1661,0,0,2.3122,0.9689,14.7538,0,0.8016,0,0,65.9669,0,0,8.5051,0.1479,5.3991,0,4.3194,0,0,139.4821,0,0,54.4,8.5552,2.1037,23.922,1.6704,0.5504,0,0,52.8058,0,0,9.1917,0,6.079,151.963,9.0312,7.6208,0.5445,0,0,14.2862,0,0,35.6958,0,7.8062,62.1818,36.2083,9.6959,0.7851,0,0,10.5695,0,0,5.194,0,12.6711,0.4582,2.1562,3.4837,1.0001,0,0,14.6926,0,0
12:46:25 12/02/22 KST,2.3893,1.2714,16.0563,0,1.313,0,0,129.9505,0,0,7.3492,0,2.989,279.5556,5.9375,19.1905,0,0,1.6224,576.7914,0,0,0,0,4.8109,319.3881,0,0,39.119,12.3522,2.8444,8.1143,114.9333,15.2625,25.9353,0,0,1.4499,40.6539,0,0,0,0,5.1294,499.0296,0,0,41.9524,9.8054,5.5658,80.1282,0.3388,9.9886,0,0,485.2099,0,0,1,0,0.8724,8.0768,0.1176,3.8165,0,1.1555,0,0,92.5513,0,0,2.6187,1.1858,17.4908,0,1.3088,0,0,109.877,0,0,8.6101,0,3.3742,0,4.1648,0,0,134.8013,0,0,53,8.2594,1.9253,20.8806,1.6609,0.9066,0,0,82.3519,0,0,10.5405,0,6.08,252.243,9,7.6262,0.5182,0,0,13.258,0,0,35.4114,0,7.8063,43.4909,38.9167,9.6961,0.7851,0,0,10.5718,0,0,5.6159,0,12.6711,0.4417,2.1094,3.4864,0.965,0,0,14.1825,0,0
